id_run,id_pred,id_trans,importance,importance_rel,trans_label,pred_name
0,30,18,0,0,arable→grassland,HW4_yearly
0,30,42,0,0,open_forest→grassland,HW4_yearly
0,30,26,41.3277542769434,0.0120031102870505,perm_crops→grassland,HW4_yearly
0,30,5,0,0,alp_past→open_forest,HW4_yearly
0,30,37,0,0,closed_forest→open_forest,HW4_yearly
0,30,13,0,0,grassland→open_forest,HW4_yearly
0,30,54,0,0,shrubland→open_forest,HW4_yearly
0,30,6,0,0,alp_past→shrubland,HW4_yearly
0,30,75,0,0,static→shrubland,HW4_yearly
0,30,23,0,0,arable→urban,HW4_yearly
0,30,15,0,0,grassland→urban,HW4_yearly
0,25,10,9266.45131646264,0.1137114734747,grassland→arable,ID_yearly
0,25,45,2912.91796177202,0.230949678571365,open_forest→closed_forest,ID_yearly
0,25,53,7016.26224727916,0.120049496496112,shrubland→closed_forest,ID_yearly
0,25,18,5401.87787531356,0.264608044673568,arable→grassland,ID_yearly
0,25,42,10999.4677149689,0.383764639902902,open_forest→grassland,ID_yearly
0,25,26,1704.58353751138,0.495074183250615,perm_crops→grassland,ID_yearly
0,25,5,11396.0507481725,0.155433318854408,alp_past→open_forest,ID_yearly
0,25,37,21932.7544300376,0.592558452570207,closed_forest→open_forest,ID_yearly
0,25,13,9799.68855491967,0.297565141868815,grassland→open_forest,ID_yearly
0,25,54,6170.85017601436,0.113412098327566,shrubland→open_forest,ID_yearly
0,25,6,12929.654276676,0.270849705480848,alp_past→shrubland,ID_yearly
0,25,75,15583.6997918995,0.275431785473957,static→shrubland,ID_yearly
0,25,23,6846.42185538724,0.0704316751052429,arable→urban,ID_yearly
0,25,15,12344.9471056535,0.119172793053329,grassland→urban,ID_yearly
0,35,10,12615.8425078518,0.154812882699115,grassland→arable,PR20_yearly
0,35,45,2990.34924405493,0.23708879061959,open_forest→closed_forest,PR20_yearly
0,35,53,3665.72575845227,0.0627212205139107,shrubland→closed_forest,PR20_yearly
0,35,18,6903.23304083095,0.338151109488794,arable→grassland,PR20_yearly
0,35,42,2000.53172441787,0.0697973171729726,open_forest→grassland,PR20_yearly
0,35,26,797.339239320573,0.23157684208109,perm_crops→grassland,PR20_yearly
0,35,5,5787.64863357121,0.0789390513747418,alp_past→open_forest,PR20_yearly
0,35,37,19774.5566909936,0.53425030360206,closed_forest→open_forest,PR20_yearly
0,35,13,9612.84185962761,0.291891587747098,grassland→open_forest,PR20_yearly
0,35,54,2890.19997512259,0.0531180687288444,shrubland→open_forest,PR20_yearly
0,35,6,10705.2451137918,0.224252901440781,alp_past→shrubland,PR20_yearly
0,35,75,11916.9919071955,0.210625102017413,static→shrubland,PR20_yearly
0,35,23,6030.58681843584,0.0620388781850793,arable→urban,PR20_yearly
0,35,15,5829.58016059101,0.05627625166152,grassland→urban,PR20_yearly
0,36,10,8787.96726775677,0.107839848582459,grassland→arable,PR40_yearly
0,36,45,2549.44699996905,0.202132010892405,open_forest→closed_forest,PR40_yearly
0,36,53,3047.60451214488,0.0521450559155126,shrubland→closed_forest,PR40_yearly
0,36,18,4354.8267740074,0.213318816929995,arable→grassland,PR40_yearly
0,36,42,1775.17792616613,0.0619348622362542,open_forest→grassland,PR40_yearly
0,36,26,692.583358057142,0.201151854853472,perm_crops→grassland,PR40_yearly
0,36,5,5373.78120674714,0.0732942197450375,alp_past→open_forest,PR40_yearly
0,36,37,22060.6299812606,0.596013273486384,closed_forest→open_forest,PR40_yearly
0,36,13,8470.88417640143,0.257216322496266,grassland→open_forest,PR40_yearly
0,36,54,2640.93351346865,0.0485368794838449,shrubland→open_forest,PR40_yearly
0,36,6,9473.42449904759,0.198448789159869,alp_past→shrubland,PR40_yearly
0,36,75,10317.7135337229,0.18235889413625,static→shrubland,PR40_yearly
0,36,23,5165.69126164236,0.0531413775427382,arable→urban,PR40_yearly
